"","Region_Name","Artist_Genres","GenreRatio"
"926","Philippines","atl hip hop",0.00505034547939928
"927","Philippines","boy band",0.00761226878067659
"928","Philippines","aussietronica",0.00522962757247547
"929","Philippines","brooklyn indie",0.000109369225583915
"930","Poland","rock",0.0551537965588214
"931","Poland","pop",0.425781866409939
"932","Poland","disco polo",0.000311166924684689
"933","Poland","tropical house",0.019308767484218
"934","Poland","canadian contemporary r&b",0.0166975246847177
"935","Poland","deep euro house",0.000956852140731479
"936","Poland","brazilian electronica",0.00160552837920726
"937","Poland","christmas",0.000684684379501491
"938","Poland","adult standards",0.00901109490929396
"939","Poland","electro house",0.0046419140117112
"940","Poland","edm",0.0537909510045455
"941","Poland","permanent wave",0.00265831479488337
"942","Poland","deep big room",8.09447832315322e-05
"943","Poland","polish indie",0.00491466495228239
"944","Poland","hip hop",0.0260146563231381
"945","Poland","canadian hip hop",0.00904547320412593
"946","Poland","big room",0.0446713885577404
"947","Poland","detroit hip hop",0.00278770930285864
"948","Poland","australian dance",0.00781249201192326
"949","Poland","deep tropical house",0.00162012568917999
"950","Poland","latin",0.00778441027133197
"951","Poland","neo mellow",0.00147001685473608
"952","Poland","neo soul",0.00770073294909124
"953","Poland","rap-hiphop",0.0171218309482298
"954","Poland","deep house",0.00300781748468921
"955","Poland","classic soul",4.71471211060869e-05
"956","Poland","atl hip hop",0.0133753697151701
"957","Poland","brostep",0.00463274485355405
"958","Poland","aussietronica",0.000528555300679444
"959","Poland","polish hip hop",0.101459131392138
"960","Poland","british invasion",6.55312768445934e-05
"961","Poland","boy band",0.00480893377373255
"962","Poland","brooklyn indie",0.000277105685870099
"963","Poland","indie folk",0.0024637429922837
"964","Portugal","pop",0.454390678889136
"965","Portugal","rock",0.0250731865709533
"966","Portugal","tropical house",0.0033316958801187
"967","Portugal","canadian contemporary r&b",0.0224011119512421
"968","Portugal","brazilian electronica",0.00987085991395864
"969","Portugal","hip hop",0.029362576371813
"970","Portugal","kizomba",0.00898771078791727
"971","Portugal","champeta",0.00345016707670534
"972","Portugal","edm",0.0536841822518063
"973","Portugal","dancehall",0.000929924330279656
"974","Portugal","atl hip hop",0.0209343912161048
"975","Portugal","boy band",0.00825849897460793
"976","Portugal","permanent wave",0.0026219973430578
"977","Portugal","deep big room",0.00154860170582024
"978","Portugal","batida",0.00315338850240414
"979","Portugal","hip hop tuga",0.0768469737510309
"980","Portugal","big room",0.0336675178685632
"981","Portugal","belgian dance",0.000173384864821224
"982","Portugal","latin",0.0249763068938578
"983","Portugal","canadian hip hop",0.022220436237444
"984","Portugal","detroit hip hop",0.00388880558288749
"985","Portugal","deep tropical house",0.00106843912908944
"986","Portugal","cubaton",8.09766969055516e-06
"987","Portugal","glam metal",0.000333060576561516
"988","Portugal","conscious hip hop",0.0277946653612731
"989","Portugal","neo mellow",0.00104149222379397
"990","Portugal","neo soul",0.0071970674007055
"991","Portugal","rap-hiphop",0.0226765188420331
"992","Portugal","deep house",0.000733028347246896
"993","Portugal","australian dance",0.00299084812386036
"994","Portugal","brostep",0.00595758454667459
"995","Portugal","aussietronica",0.0043246088848203
"996","Portugal","downtempo",0.00274978323945642
"997","Singapore","pop",0.587748829818329
"998","Singapore","rock",0.0210173946407586
"999","Singapore","tropical house",0.0162672594237995
"1000","Singapore","canadian contemporary r&b",0.0163935142453173
"1001","Singapore","brazilian electronica",0.00129158736091894
"1002","Singapore","disney",0.000205574370913026
"1003","Singapore","edm",0.076614450848027
"1004","Singapore","permanent wave",0.0119185151148878
"1005","Singapore","k-indie",0.00327003038281503
"1006","Singapore","deep big room",0.000308477424917695
"1007","Singapore","hip hop",0.0232552064618913
"1008","Singapore","canadian hip hop",0.0071990752438215
"1009","Singapore","big room",0.0471388734549873
"1010","Singapore","australian dance",0.00286074863025079
"1011","Singapore","deep tropical house",0.00260782264599137
"1012","Singapore","alternative metal",0.00430375196250062
"1013","Singapore","neo mellow",0.00437175959939794
"1014","Singapore","neo soul",0.00181323149246442
"1015","Singapore","deep house",1.5158486446888e-05
"1016","Singapore","brostep",0.00705617724734149
"1017","Singapore","atl hip hop",0.00866460158888406
"1018","Singapore","432hz",0.000162460797005959
"1019","Singapore","rap-hiphop",0.00794033675246668
"1020","Singapore","aussietronica",0.00510459739912973
"1021","Singapore","boy band",0.00767922272413757
"1022","Singapore","brooklyn indie",0.000314582453618838
"1023","Slovakia","pop",0.473480720091771
"1024","Slovakia","edm",0.0751806701217359
"1025","Slovakia","canadian hip hop",0.0066357903817757
"1026","Slovakia","big room",0.058986498729781
"1027","Slovakia","hip hop",0.0332241643416704
"1028","Slovakia","aussietronica",0.00679740376731426
"1029","Slovakia","canadian contemporary r&b",0.0143369045616794
"1030","Spain","pop",0.411248471681543
"1031","Spain","tropical house",0.0025549307142926
"1032","Spain","grupera",0.00406795742293581
"1033","Spain","cantautor",0.00873766773873642
"1034","Spain","canadian contemporary r&b",0.00663339570369218
"1035","Spain","latin",0.203300985140399
"1036","Spain","brazilian electronica",0.000566869999016463
"1037","Spain","reggaeton flow",0.0125943929232326
"1038","Spain","champeta",0.0235441463274713
"1039","Spain","edm",0.0297124056151476
"1040","Spain","alternative dance",2.19175775427107e-05
"1041","Spain","cumbia",0.0100020728204551
"1042","Spain","dancehall",0.00686555304368982
"1043","Spain","boy band",0.0218488841404983
"1044","Spain","permanent wave",0.00115037955312888
"1045","Spain","electro latino",0.000570854020300143
"1046","Spain","big room",0.0145572363313637
"1047","Spain","hip hop",0.00555620685941163
"1048","Spain","belgian dance",0.00048209427728513
"1049","Spain","rap-hiphop",0.0151319148203134
"1050","Spain","canadian hip hop",0.00511665426877884
"1051","Spain","cubaton",0.0126178322440122
"1052","Spain","neo soul",0.00167616807841519
"1053","Spain","reggaeton",0.0440591752410776
"1054","Spain","deep house",0.000633369086370601
"1055","Spain","carnaval cadiz",0.00208198474288351
"1056","Spain","dembow",0.000287368411442182
"1057","Spain","neo mellow",0.000216344848222256
"1058","Spain","bachata",0.0121173752964553
"1059","Spain","australian dance",0.00243000153448614
"1060","Spain","aussietronica",0.00174468195061854
"1061","Spain","rock",0.00836291722405185
"1062","Sweden","pop",0.49578739635388
"1063","Sweden","tropical house",0.0154185616101451
"1064","Sweden","canadian contemporary r&b",0.0179637941803888
"1065","Sweden","brazilian electronica",0.00279776930107092
"1066","Sweden","big room",0.064938434443441
"1067","Sweden","edm",0.0507391422954918
"1068","Sweden","permanent wave",0.00326648947881145
"1069","Sweden","deep swedish hip hop",0.0241346480265829
"1070","Sweden","hip hop",0.0194337267682965
"1071","Sweden","alternative metal",0.00286660276190571
"1072","Sweden","latin",0.00718394152783319
"1073","Sweden","canadian hip hop",0.0103976719493805
"1074","Sweden","danspunk",0.00231457752806612
"1075","Sweden","detroit hip hop",0.00701378077063177
"1076","Sweden","deep tropical house",0.00285632317250833
"1077","Sweden","norwegian indie",0.0046855980783199
"1078","Sweden","atl hip hop",0.0107423559053612
"1079","Sweden","gothenburg indie",0.0029320423548372
"1080","Sweden","conscious hip hop",0.0123418371522662
"1081","Sweden","neo mellow",0.00143997301856607
"1082","Sweden","indie anthem-folk",0.00041060130337034
"1083","Sweden","neo soul",0.0023778305555348
"1084","Sweden","retro soul",3.78284139002309e-06
"1085","Sweden","rock",0.0298441362631989
"1086","Sweden","deep house",0.00125040218745054
"1087","Sweden","swedish hip hop",0.00257883958257078
"1088","Sweden","australian dance",0.00432343852343731
"1089","Sweden","aussietronica",0.00553472423058653
"1090","Sweden","boy band",0.00388050431860367
"1091","Sweden","rap-hiphop",0.0105378796696195
"1092","Switzerland","deep tropical house",0.00444464896818733
"1093","Switzerland","rock",0.0310419989198083
"1094","Switzerland","pop",0.427362654011218
"1095","Switzerland","tropical house",0.017664009064431
"1096","Switzerland","canadian contemporary r&b",0.0134119140542319
"1097","Switzerland","deep euro house",0.00176708226448242
"1098","Switzerland","brazilian electronica",0.00259171641191092
"1099","Switzerland","christmas",0.000295654781883527
"1100","Switzerland","adult standards",0.00396552431787269
"1101","Switzerland","german hip hop",0.0417470287826596
"1102","Switzerland","edm",0.056173431376711
"1103","Switzerland","champeta",0.0015568733527787
"1104","Switzerland","boy band",0.00876823832932782
"1105","Switzerland","permanent wave",0.00124544407504054
"1106","Switzerland","mundart",0.00521730980593964
"1107","Switzerland","deep big room",0.000361561134683793
"1108","Switzerland","hip hop",0.0314972975942134
"1109","Switzerland","canadian hip hop",0.015903723957129
"1110","Switzerland","big room",0.0476473204730832
"1111","Switzerland","detroit hip hop",0.0109517414178125
"1112","Switzerland","australian dance",0.00465728646247772
"1113","Switzerland","latin",0.0265555426106424
"1114","Switzerland","conscious hip hop",0.0152903744418399
"1115","Switzerland","neo mellow",0.00136179432582885
"1116","Switzerland","neo soul",0.00733019102666079
"1117","Switzerland","deep house",0.00124124999708231
"1118","Switzerland","classic soul",0.00011176406862547
"1119","Switzerland","francoton",0.00245390512785031
"1120","Switzerland","atl hip hop",0.0244439629295324
"1121","Switzerland","israeli mediterranean",0.000429191924823713
"1122","Switzerland","french hip hop",0.0161322775974841
"1123","Switzerland","rap-hiphop",0.0164303671206591
"1124","Switzerland","aussietronica",0.00739902276423368
"1125","Switzerland","british invasion",2.51172510126856e-05
"1126","Switzerland","brooklyn indie",0.000280141004531433
"1127","Switzerland","indie folk",0.000789133320149189
"1128","Taiwan","pop",0.5949031799722
"1129","Taiwan","rock",0.014885120555392
"1130","Taiwan","tropical house",0.0157519203510005
"1131","Taiwan","canadian contemporary r&b",0.00994367543943984
"1132","Taiwan","brazilian electronica",0.00121112221590495
"1133","Taiwan","edm",0.0749213465923776
"1134","Taiwan","permanent wave",0.00887698172941498
"1135","Taiwan","k-indie",0.00483047168666165
"1136","Taiwan","chinese hip hop",0.0130469034836044
"1137","Taiwan","canadian hip hop",0.00417360658966821
"1138","Taiwan","big room",0.0412527424214238
"1139","Taiwan","chinese indie",0.0290519718077207
"1140","Taiwan","hollywood",0.00601715691694485
"1141","Taiwan","deep tropical house",0.00128250440922076
"1142","Taiwan","hip hop",0.0178196176729536
"1143","Taiwan","neo soul",0.000873294794723804
"1144","Taiwan","brostep",0.00549574036158503
"1145","Taiwan","atl hip hop",0.00501299102989488
"1146","Taiwan","rap-hiphop",0.00543902574223823
"1147","Taiwan","australian dance",0.00227084097867544
"1148","Taiwan","aussietronica",0.00445230619431744
"1149","Taiwan","boy band",0.00291056026481367
"1150","The Netherlands","pop",0.294922623357057
"1151","The Netherlands","tropical house",0.00313898172404652
"1152","The Netherlands","canadian contemporary r&b",0.009431668150753
"1153","The Netherlands","dutch hip hop",0.359314913993038
"1154","The Netherlands","brazilian electronica",0.00151627673953741
"1155","The Netherlands","dutch indie",0.00326450110109062
"1156","The Netherlands","christmas",0.000685862676528928
"1157","The Netherlands","adult standards",0.00366450467440511
"1158","The Netherlands","rock",0.0252474162308121
"1159","The Netherlands","edm",0.0485353035072464
"1160","The Netherlands","basshall",0.0178186658398726
"1161","The Netherlands","deep big room",0.000303338350321682
"1162","The Netherlands","big room",0.0411751939209874
"1163","The Netherlands","hip hop",0.0154646383506872
"1164","The Netherlands","canadian hip hop",0.0127232901032217
"1165","The Netherlands","disco",0.000249518869714192
"1166","The Netherlands","deep tropical house",0.00404285724966929
"1167","The Netherlands","neo mellow",0.0026691381659326
"1168","The Netherlands","indie anthem-folk",0.00048706641485903
"1169","The Netherlands","neo soul",0.00558616139797811
"1170","The Netherlands","dutch house",0.00199309301956979
"1171","The Netherlands","deep house",0.00050614139635743
"1172","The Netherlands","classic soul",4.12895192198356e-05
"1173","The Netherlands","francoton",0.00111845753135549
"1174","The Netherlands","atl hip hop",0.00860126504706259
"1175","The Netherlands","folk",2.9017101806751e-05
"1176","The Netherlands","australian dance",0.00184013410571435
"1177","The Netherlands","aussietronica",0.00553726351639194
"1178","The Netherlands","british invasion",4.77788775309256e-05
"1179","The Netherlands","boy band",0.00507683776173781
"1180","The Netherlands","rap-hiphop",0.00814972585734511
"1181","Turkey","pop",0.498058390225928
"1182","Turkey","turkish hip hop",0.0882874919147996
"1183","Turkey","rock",0.0568804589178628
"1184","Turkey","tropical house",0.00808711278213162
"1185","Turkey","canadian contemporary r&b",0.015400368405038
"1186","Turkey","brazilian electronica",0.00103969757230247
"1187","Turkey","arabesk",0.0432562674530006
"1188","Turkey","turkish jazz",0.0215322288913818
"1189","Turkey","electro house",0.00702981627052529
"1190","Turkey","edm",0.0333819152937294
"1191","Turkey","permanent wave",0.00172078601531245
"1192","Turkey","hip hop",0.0181790431002381
"1193","Turkey","canadian hip hop",0.00794666103638674
"1194","Turkey","detroit hip hop",0.0048267129652952
"1195","Turkey","albanian hip hop",0.000214104967822892
"1196","Turkey","deep tropical house",0.00030745938053494
"1197","Turkey","neo soul",0.008131803689963
"1198","Turkey","turkish singer-songwriter",0.00143044342613648
"1199","Turkey","rap-hiphop",0.00559828989911662
"1200","Turkey","house",0.000513908227300048
"1201","Turkey","big room",0.0152384163125695
"1202","Turkey","atl hip hop",0.0108791463191605
"1203","Turkey","turkish alternative",0.00974249386470515
"1204","Turkey","adult standards",1.00841188742208e-05
"1205","Turkey","australian dance",0.00697505850191167
"1206","Turkey","brostep",0.00161841964269088
"1207","Turkey","indietronica",0.001534212018732
"1208","Turkey","aussietronica",0.00191383287501881
"1209","Turkey","boy band",0.000845798594304246
"1210","Turkey","disco house",0.000192957333354181
"1211","Turkey","karadeniz halk muzigi",0.00741819560849556
"1212","UK","pop",0.444369396769024
"1213","UK","tropical house",0.00099132709328698
"1214","UK","canadian contemporary r&b",0.0121301830830918
"1215","UK","rock",0.0397872408066643
"1216","UK","christmas",0.00147375993461702
"1217","UK","reggae",3.97497290837951e-05
"1218","UK","edm",0.0469644392040098
"1219","UK","big room",0.0319727402894113
"1220","UK","atl hip hop",0.0179468699206117
"1221","UK","permanent wave",0.00192686490269056
"1222","UK","deep big room",3.07215825115451e-05
"1223","UK","grime",0.0490735616160384
"1224","UK","hip hop",0.0262310642338711
"1225","UK","canadian hip hop",0.0398085683852265
"1226","UK","disco",0.00153247566003056
"1227","UK","detroit hip hop",0.0080719730986543
"1228","UK","conscious hip hop",0.018246289462792
"1229","UK","neo mellow",0.00349061127920375
"1230","UK","bulgarian hip hop",0.000880268852919542
"1231","UK","deep groove house",0.0143862703617471
"1232","UK","neo soul",0.0103257309415413
"1233","UK","rap-hiphop",0.0146897008363437
"1234","UK","miami hip hop",0.000729507224474991
"1235","UK","deep house",0.0014558087089201
"1236","UK","girl group",0.000581940203085741
"1237","UK","classic soul",0.000119466558580031
"1238","UK","talent show",0.000934308868172296
"1239","UK","australian dance",0.00377523996884562
"1240","UK","birmingham grime",0.00078625255255032
"1241","UK","aussietronica",0.00513240259075585
"1242","UK","adult standards",0.0115308868509625
"1243","UK","brighton indie",0.00447091784095548
"1244","UK","boy band",0.00865012878619426
"1245","UK","downtempo",0.00114581214507931
"1246","UK","alternative dance",0.00341380920161435
"1247","USA","atl hip hop",0.114231877125324
"1248","USA","rap-hiphop",0.0901865123011474
"1249","USA","rock",0.0193356081665695
"1250","USA","pop",0.327842570859141
"1251","USA","canadian contemporary r&b",0.021088997926659
"1252","USA","hip hop",0.0865135464571279
"1253","USA","christmas",0.000615759482662678
"1254","USA","adult standards",0.00919863195653715
"1255","USA","a cappella",0.000508398355531765
"1256","USA","edm",0.0406840433106147
"1257","USA","permanent wave",0.000139617155823675
"1258","USA","canadian hip hop",0.0534102080046094
"1259","USA","australian dance",0.000943588205637445
"1260","USA","deep tropical house",0.000894142618556847
"1261","USA","conscious hip hop",0.0662337033838845
"1262","USA","bulgarian hip hop",0.000247924892875841
"1263","USA","neo soul",0.000838414976925979
"1264","USA","miami hip hop",0.0178474989768694
"1265","USA","big room",0.0124878354831037
"1266","USA","classic soul",4.0073026997067e-05
"1267","USA","folk",1.27091174909426e-05
"1268","USA","tropical house",0.00106948622604131
"1269","USA","mellow gold",5.45062510430127e-06
"1270","USA","brostep",0.00480701336056154
"1271","USA","aussietronica",0.00237052595074303
"1272","USA","british invasion",2.10947791223804e-05
"1273","USA","boy band",0.00178803664588718
"1274","USA","lgbtq+ hip hop",0.000671856694814932
"1275","Uruguay","pop",0.423608586531641
"1276","Uruguay","cantautor",0.000668966538900547
"1277","Uruguay","reggaeton flow",0.0154824858645778
"1278","Uruguay","champeta",0.0187361207973574
"1279","Uruguay","latin",0.236158247993485
"1280","Uruguay","edm",0.0192948693090268
"1281","Uruguay","cumbia",0.00456826972418974
"1282","Uruguay","dancehall",0.00635793923733044
"1283","Uruguay","boy band",0.0277458533461612
"1284","Uruguay","permanent wave",0.000822923995470427
"1285","Uruguay","canadian hip hop",0.00161263946912326
"1286","Uruguay","cubaton",0.0110792277156661
"1287","Uruguay","rock",0.00932856308357283
"1288","Uruguay","reggaeton",0.0540139787666538
"1289","Uruguay","deep house",0.000160861792431247
"1290","Uruguay","big room",0.00853138415622142
"1291","Uruguay","australian dance",0.00170893084563854
"1292","Uruguay","aussietronica",0.00112364219002661
"1293","Uruguay","canadian contemporary r&b",0.00618138623880713
"1294","Argentina","tropical house",0.00062432289460824
"1295","Argentina","grupera",0.00113241810066652
"1296","Argentina","brazilian electronica",0.00233953519851591
"1297","Argentina","hip hop",0.00105124046342274
"1298","Australia","bmore",0.000615393219126512
"1299","Australia","brostep",0.00878791753770542
"1300","Australia","brooklyn indie",0.000179821440308769
"1301","Austria","albanian hip hop",0.00726808717945346
"1302","Austria","deep melodic euro house",6.21394670791981e-05
"1303","Austria","neo mellow",0.000597129609684919
"1304","Belgium","detroit hip hop",0.00456401435202541
"1305","Belgium","conscious hip hop",0.016093461207603
"1306","Belgium","miami hip hop",0.000621882475415456
"1307","Belgium","downtempo",0.002629291821561
"1308","Belgium","brooklyn indie",0.000228040695974536
"1309","Belgium","indie folk",0.000522311667247387
"1310","Brazil","folk brasileiro",0.0183827871489094
"1311","Brazil","deep tropical house",0.000242431617683339
"1312","Brazil","neo soul",0.000154137448402844
"1313","Brazil","boy band",0.00161279568986565
"1314","Canada","catstep",6.33885579831784e-05
"1315","Canada","contemporary country",0.0125221006837665
"1316","Canada","dutch house",4.52347897068408e-05
"1317","Canada","indie folk",0.000917941416232236
"1318","Chile","cantautor",0.000492280782625228
"1319","Chile","brazilian electronica",0.000952329155726871
"1320","Chile","cumbia",0.0023718840451991
"1321","Chile","deep house",8.27869852377312e-05
"1322","Chile","hip hop",0.00196207765294634
"1323","Chile","italian hip hop",0.00370400911708434
"1324","Chile","aussietronica",0.000892975833155432
"1325","Colombia","cantautor",0.000575364447178891
"1326","Colombia","brazilian electronica",0.000830954892603732
"1327","Colombia","alternative dance",7.48120770236917e-05
"1328","Colombia","neo soul",0.00238292992580218
"1329","Colombia","deep house",0.000293170928354177
"1330","Colombia","italian hip hop",0.00240725143407159
"1331","Colombia","hollywood",0.000501423992777296
"1332","Colombia","aussietronica",0.00101204977871084
"1333","Costa Rica","brazilian electronica",0.000501809215483983
"1334","Costa Rica","deep big room",0.000129667254364053
"1335","Costa Rica","atl hip hop",0.00383666316443183
"1336","Costa Rica","neo mellow",0.00363109097618038
"1337","Czech Republic","czsk hip hop",0.0124162910113822
"1338","Czech Republic","detroit hip hop",0.00865675641406381
"1339","Czech Republic","neo mellow",0.00186394052026789
"1340","Czech Republic","israeli mediterranean",0.00016443742310422
"1341","Czech Republic","british invasion",0.00108012788938177
"1342","Czech Republic","canadian folk",0.000107199278626802
"1343","Denmark","basshall",9.90528387844758e-05
"1344","Denmark","conscious hip hop",0.0142541748027532
"1345","Denmark","dutch house",0.000668516409016368
"1346","Dominican Republic","tropical house",0.000586425133484207
"1347","Dominican Republic","cantautor",0.00142536041294175
"1348","Dominican Republic","atl hip hop",0.00433682492011927
"1349","Ecuador","brazilian electronica",0.00254724539965077
"1350","Ecuador","alternative dance",0.000486958930644117
"1351","Ecuador","deep big room",3.54350644451996e-05
"1352","Ecuador","neo soul",0.00162053242038489
"1353","Ecuador","latin alternative",0.00268762277033752
"1354","Estonia","brazilian electronica",0.00605221679931897
"1355","Estonia","neo soul",0.0027406543589377
"1356","Estonia","boy band",0.00703174765253191
"1357","Finland","dutch house",0.000291083071772775
"1358","Finland","rock",0.0167786472555131
"1359","France","icelandic indie",0.00261348300634066
"1360","France","indie anthem-folk",0.000441022315358498
"1361","Germany","deep melodic euro house",2.60140471092138e-05
"1362","Germany","neo mellow",3.46017438675559e-05
"1363","Greece","rock",0.0330055835941827
"1364","Hungary","deep big room",0.000116474049196952
"1365","Hungary","detroit hip hop",0.00926618678363452
"1366","Hungary","latin",0.0113859568769266
"1367","Hungary","hollywood",0.00125403028094871
"1368","Hungary","brooklyn indie",0.000160081451453336
"1369","Iceland","conscious hip hop",0.025383028123731
"1370","Iceland","neo soul",0.00316998994784711
"1371","Iceland","big room",0.0163110219350865
"1372","Ireland","downtempo",0.000665676237700619
"1373","Italia","detroit hip hop",0.00260079761898077
"1374","Italia","rap-hiphop",0.0127852982626658
"1375","Italia","indie folk",0.000308451716021011
"1376","Japan","denpa-kei",0.000658798131422979
"1377","Japan","j-ambient",0.000453399300170848
"1378","Japan","latin",0.009580164738276
"1379","Japan","alt-idol",9.97541133117213e-05
"1380","Japan","rap-hiphop",0.0118667069046768
"1381","Latvia","rock",0.0483653418472921
"1382","Latvia","tropical house",0.00615774133308619
"1383","Latvia","brazilian electronica",0.00270385086590768
"1384","Latvia","neo soul",0.00208398809266819
"1385","Latvia","atl hip hop",0.0306330649796907
"1386","Latvia","australian dance",0.000490488221938744
"1387","Latvia","rap-hiphop",0.0352167393673002
"1388","Lithuania","rock",0.045320134064026
"1389","Lithuania","australian dance",0.00101499484532534
"1390","Lithuania","rap-hiphop",0.0197268442341729
"1391","Luxembourg","pop",0.416896154670539
"1392","Mexico","cumbia",0.00211690771939715
"1393","Mexico","deep big room",0.000132186680926008
"1394","Mexico","neo soul",0.000356273635441489
"1395","Mexico","aussietronica",0.000797114934151341
"1396","Norway","alternative dance",0.000356707684914386
"1397","Paraguay","aussietronica",0.00073809147607618
"1398","Peru","brazilian electronica",0.00100896619986121
"1399","Peru","neo soul",0.00131898348844288
"1400","Peru","italian hip hop",0.00137948194488383
"1401","Peru","aussietronica",0.000830767191090447
"1402","Peru","peruvian indie",0.000602598247732019
"1403","Poland","israeli mediterranean",4.42350443521068e-05
"1404","Slovakia","neo soul",0.00290730920054988
"1405","Slovakia","rock",0.0535409045795584
"1406","Slovakia","tropical house",0.00664791255578511
"1407","Slovakia","australian dance",0.000958564420076014
"1408","Slovakia","boy band",0.00636790905767204
"1409","Spain","atl hip hop",0.00194421756924075
"1410","Sweden","deep big room",4.18547348773669e-05
"1411","Sweden","dutch house",0.00023059892310202
"1412","Switzerland","belgian hip hop",0.0170376646820466
"1413","Switzerland","icelandic indie",0.00259675833822781
"1414","Switzerland","canadian folk",3.82106573844803e-05
"1415","Taiwan","dutch house",3.52358187503035e-05
"1416","The Netherlands","slow game",0.000123481520689884
"1417","The Netherlands","permanent wave",0.000806271550516605
"1418","Turkey","deep house",8.89331052710993e-06
"1419","UK","dutch house",0.000260688480270449
"1420","UK","indie anthem-folk",0.000100448376431948
"1421","UK","indie folk",0.000896238409141485
"1422","USA","brazilian electronica",0.000374033906930874
"1423","USA","disney",0.000640111379154236
"1424","USA","detroit hip hop",0.00983638234440237
"1425","USA","contemporary country",0.0229636619634002
"1426","USA","neo mellow",0.00041929464131028
"1427","USA","australian country",0.000391976023238168
"1428","USA","emo",0.000971088557957331
"1429","USA","brooklyn indie",0.000296597683019606
"1430","Uruguay","tropical house",0.000114624286150148
"1431","Uruguay","grupera",0.00156862304562668
"1432","Uruguay","brazilian electronica",0.00307887726676117
"1433","Uruguay","dembow",0.000537086542618424
"1434","Uruguay","hip hop",0.00200378599718615
"1435","Argentina","latin alternative",0.000168557354292418
"1436","Austria","latin",0.00888399794062673
"1437","Belgium","israeli mediterranean",5.73599406805756e-05
"1438","Belgium","drum and bass",1.70330539612555e-05
"1439","Bolivia","tropical house",0.00151442419766778
"1440","Bolivia","permanent wave",0.0011225299821029
"1441","Bolivia","hip hop",0.00367045421990511
"1442","Chile","neo soul",0.000304060797275376
"1443","Colombia","glam metal",0.00020890768058772
"1444","Czech Republic","electro house",0.00302207335830431
"1445","Czech Republic","alternative metal",0.0189064542239857
"1446","Czech Republic","indie folk",0.000653866702716151
"1447","Dominican Republic","neo soul",0.00109712513489148
"1448","Ecuador","neo mellow",0.00020173555255442
"1449","Estonia","rock",0.04911518252964
"1450","France","eurovision",0.00341184514161708
"1451","Greece","brazilian electronica",0.00124274379947417
"1452","Greece","tropical house",0.00277919085230051
"1453","Guatemala","brazilian electronica",0.00156666155688828
"1454","Guatemala","neo soul",0.00122379842188142
"1455","Guatemala","italian hip hop",0.00504882607121831
"1456","Hungary","electro house",0.00823597990598134
"1457","Ireland","dutch house",0.000123479372014539
"1458","Ireland","indie folk",0.00128259791008567
"1459","Japan","complextro",0.0154372236238935
"1460","Luxembourg","aussietronica",0.0236694708123493
"1461","Luxembourg","edm",0.127439365818888
"1462","Malaysia","ambient worship",0.000129722552028504
"1463","New Zealand","brazilian electronica",0.000318550574020328
"1464","Norway","icelandic indie",0.000120188473180628
"1465","Panama","neo soul",0.000465229060242775
"1466","Panama","aussietronica",0.00147040099328374
"1467","Paraguay","cumbia",0.00412801971832915
"1468","Philippines","pinoy hip hop",0.000304104968573903
"1469","Poland","icelandic indie",0.000852376453077755
"1470","Singapore","hollywood",0.00171300716218322
"1471","Slovakia","brazilian electronica",0.00138562533416422
"1472","Slovakia","rap-hiphop",0.0163215478265749
"1473","Switzerland","deep german hip hop",0.00870349391883023
"1474","Taiwan","opm",9.5541078146708e-06
"1475","Taiwan","neo mellow",0.000363430635925812
"1476","Taiwan","brooklyn indie",0.000128666470734193
"1477","Turkey","brooklyn indie",4.47200308616104e-06
"1478","Bolivia","brazilian electronica",0.00186413767611615
"1479","Bolivia","aussietronica",0.00108641619644879
"1480","Brazil","neo mellow",8.13284733244261e-05
"1481","Chile","grupera",0.00125806975110306
"1482","Colombia","grupera",0.00302001292778204
"1483","Czech Republic","432hz",1.48368557083424e-05
"1484","Dominican Republic","aussietronica",0.00110416148352609
"1485","Hungary","israeli mediterranean",1.3759045263122e-05
"1486","Indonesia","lilith",1.53118901359648e-05
"1487","Ireland","alternative dance",0.00156669843460926
"1488","Ireland","deep euro house",0.00150630485658078
"1489","Japan","ambient",4.05157115782971e-06
"1490","Japan","downtempo",7.76129099921753e-05
"1491","New Zealand","reggae",5.7686097911467e-05
"1492","Panama","brazilian electronica",0.000616641853334573
"1493","Philippines","ambient worship",0.000192444149703992
"1494","Portugal","british invasion",2.3676561784839e-05
"1495","Singapore","israeli mediterranean",1.71865133519e-05
"1496","Sweden","basshall",0.00194166538014923
"1497","Switzerland","vapor soul",4.64776921068412e-06
"1498","Turkey","neo mellow",3.05727099551733e-05
"1499","UK","brazilian electronica",0.000217305922419508
"1500","Australia","east coast hip hop",0.000216927084645638
"1501","Australia","alternative hip hop",0.000303251197683681
"1502","Australia","chillwave",0.000276652567009147
"1503","Australia","g funk",6.12144529146809e-05
"1504","Belgium","dutch hip hop",0.0746529031688357
"1505","Canada","alternative metal",0.00148021904256707
"1506","Canada","east coast hip hop",0.00011479851531377
"1507","Dominican Republic","brostep",0.00141996631172832
"1508","Finland","finnish indie",0.000809403255049499
"1509","France","deep euro house",8.49458901109798e-05
"1510","France","alternative dance",6.23395481418648e-05
"1511","Honduras","aussietronica",0.00152253630167229
"1512","Iceland","boy band",0.00151430231419741
"1513","Ireland","disco house",4.35074441283188e-06
"1514","Ireland","alternative metal",0.00104136301774865
"1515","Ireland","anti-folk",1.22839102889955e-05
"1516","Italia","deep tropical house",0.00016532025642405
